time,temperature_2m,shortwave_radiation,cloudcover,city
2025-03-12 18:00:00+00:00,13.8,0.0,100,Thessaloniki
2025-03-12 19:00:00+00:00,14.1,0.0,100,Thessaloniki
2025-03-12 20:00:00+00:00,13.7,0.0,100,Thessaloniki
2025-03-12 21:00:00+00:00,13.6,0.0,100,Thessaloniki
2025-03-12 22:00:00+00:00,13.2,0.0,100,Thessaloniki
2025-03-12 23:00:00+00:00,12.7,0.0,100,Thessaloniki
2025-03-13 00:00:00+00:00,13.1,0.0,100,Thessaloniki
2025-03-13 01:00:00+00:00,14.2,0.0,100,Thessaloniki
2025-03-13 02:00:00+00:00,14.5,0.0,43,Thessaloniki
2025-03-13 03:00:00+00:00,14.0,0.0,60,Thessaloniki
2025-03-13 04:00:00+00:00,13.2,0.0,22,Thessaloniki
2025-03-13 05:00:00+00:00,12.2,2.0,25,Thessaloniki
2025-03-13 06:00:00+00:00,13.3,83.0,42,Thessaloniki
2025-03-13 07:00:00+00:00,15.2,240.0,72,Thessaloniki
2025-03-13 08:00:00+00:00,17.4,394.0,99,Thessaloniki
2025-03-13 09:00:00+00:00,19.1,410.0,21,Thessaloniki
2025-03-13 10:00:00+00:00,20.9,642.0,63,Thessaloniki
2025-03-13 11:00:00+00:00,21.4,666.0,61,Thessaloniki
2025-03-13 12:00:00+00:00,21.5,645.0,30,Thessaloniki
2025-03-13 13:00:00+00:00,22.6,571.0,99,Thessaloniki
2025-03-13 14:00:00+00:00,22.6,384.0,77,Thessaloniki
2025-03-13 15:00:00+00:00,22.4,274.0,37,Thessaloniki
2025-03-13 16:00:00+00:00,21.2,126.0,61,Thessaloniki
2025-03-13 17:00:00+00:00,19.8,10.0,0,Thessaloniki
2025-03-13 18:00:00+00:00,18.7,0.0,17,Thessaloniki
2025-03-13 19:00:00+00:00,18.0,0.0,3,Thessaloniki
2025-03-13 20:00:00+00:00,17.6,0.0,18,Thessaloniki
2025-03-13 21:00:00+00:00,17.5,0.0,90,Thessaloniki
2025-03-13 22:00:00+00:00,17.0,0.0,0,Thessaloniki
2025-03-13 23:00:00+00:00,16.1,0.0,0,Thessaloniki
2025-03-14 00:00:00+00:00,13.9,0.0,0,Thessaloniki
2025-03-14 01:00:00+00:00,13.7,0.0,0,Thessaloniki
2025-03-14 02:00:00+00:00,12.6,0.0,0,Thessaloniki
2025-03-14 03:00:00+00:00,11.9,0.0,87,Thessaloniki
2025-03-14 04:00:00+00:00,12.0,0.0,99,Thessaloniki
2025-03-14 05:00:00+00:00,12.1,2.0,100,Thessaloniki
2025-03-14 06:00:00+00:00,13.5,76.0,100,Thessaloniki
2025-03-14 07:00:00+00:00,16.2,203.0,0,Thessaloniki
2025-03-14 08:00:00+00:00,19.2,445.0,0,Thessaloniki
2025-03-14 09:00:00+00:00,20.8,593.0,20,Thessaloniki
2025-03-14 10:00:00+00:00,21.4,689.0,31,Thessaloniki
2025-03-14 11:00:00+00:00,21.8,725.0,7,Thessaloniki
2025-03-14 12:00:00+00:00,22.6,698.0,98,Thessaloniki
2025-03-14 13:00:00+00:00,22.8,604.0,34,Thessaloniki
2025-03-14 14:00:00+00:00,22.8,482.0,61,Thessaloniki
2025-03-14 15:00:00+00:00,22.4,266.0,75,Thessaloniki
2025-03-14 16:00:00+00:00,20.7,100.0,97,Thessaloniki
2025-03-14 17:00:00+00:00,18.6,9.0,99,Thessaloniki
2025-03-14 18:00:00+00:00,17.6,0.0,86,Thessaloniki
2025-03-14 19:00:00+00:00,16.5,0.0,94,Thessaloniki
2025-03-14 20:00:00+00:00,15.0,0.0,53,Thessaloniki
2025-03-14 21:00:00+00:00,13.6,0.0,45,Thessaloniki
2025-03-14 22:00:00+00:00,12.5,0.0,54,Thessaloniki
2025-03-14 23:00:00+00:00,11.8,0.0,90,Thessaloniki
2025-03-15 00:00:00+00:00,11.6,0.0,88,Thessaloniki
2025-03-15 01:00:00+00:00,11.8,0.0,98,Thessaloniki
2025-03-15 02:00:00+00:00,11.5,0.0,98,Thessaloniki
2025-03-15 03:00:00+00:00,11.5,0.0,96,Thessaloniki
2025-03-15 04:00:00+00:00,11.4,0.0,94,Thessaloniki
2025-03-15 05:00:00+00:00,11.4,3.0,98,Thessaloniki
2025-03-15 06:00:00+00:00,13.2,89.0,92,Thessaloniki
2025-03-15 07:00:00+00:00,16.3,262.0,86,Thessaloniki
2025-03-15 08:00:00+00:00,18.4,436.0,87,Thessaloniki
2025-03-15 09:00:00+00:00,20.2,582.0,42,Thessaloniki
2025-03-15 10:00:00+00:00,21.5,685.0,35,Thessaloniki
2025-03-15 11:00:00+00:00,22.2,722.0,90,Thessaloniki
2025-03-15 12:00:00+00:00,23.0,680.0,77,Thessaloniki
2025-03-15 13:00:00+00:00,22.3,606.0,79,Thessaloniki
2025-03-15 14:00:00+00:00,22.6,476.0,78,Thessaloniki
2025-03-15 15:00:00+00:00,22.0,314.0,21,Thessaloniki
2025-03-15 16:00:00+00:00,20.2,134.0,85,Thessaloniki
2025-03-15 17:00:00+00:00,18.5,10.0,43,Thessaloniki
2025-03-15 18:00:00+00:00,15.9,0.0,16,Thessaloniki
2025-03-15 19:00:00+00:00,14.6,0.0,67,Thessaloniki
2025-03-15 20:00:00+00:00,13.6,0.0,67,Thessaloniki
2025-03-15 21:00:00+00:00,13.4,0.0,86,Thessaloniki
2025-03-15 22:00:00+00:00,12.9,0.0,77,Thessaloniki
2025-03-15 23:00:00+00:00,12.5,0.0,65,Thessaloniki
2025-03-16 00:00:00+00:00,12.1,0.0,17,Thessaloniki
2025-03-16 01:00:00+00:00,12.6,0.0,1,Thessaloniki
2025-03-16 02:00:00+00:00,11.7,0.0,29,Thessaloniki
2025-03-16 03:00:00+00:00,11.4,0.0,43,Thessaloniki
2025-03-16 04:00:00+00:00,11.2,0.0,58,Thessaloniki
2025-03-16 05:00:00+00:00,11.4,3.0,47,Thessaloniki
2025-03-16 06:00:00+00:00,13.4,95.0,47,Thessaloniki
2025-03-16 07:00:00+00:00,16.4,270.0,51,Thessaloniki
2025-03-16 08:00:00+00:00,18.6,430.0,50,Thessaloniki
2025-03-16 09:00:00+00:00,20.3,570.0,100,Thessaloniki
2025-03-16 10:00:00+00:00,20.8,435.0,6,Thessaloniki
2025-03-16 11:00:00+00:00,22.5,699.0,25,Thessaloniki
2025-03-16 12:00:00+00:00,23.0,666.0,33,Thessaloniki
2025-03-16 13:00:00+00:00,22.7,584.0,28,Thessaloniki
2025-03-16 14:00:00+00:00,23.1,456.0,25,Thessaloniki
2025-03-16 15:00:00+00:00,22.6,295.0,12,Thessaloniki
2025-03-16 16:00:00+00:00,21.2,131.0,4,Thessaloniki
2025-03-16 17:00:00+00:00,19.9,13.0,1,Thessaloniki
2025-03-16 18:00:00+00:00,19.4,0.0,18,Thessaloniki
2025-03-16 19:00:00+00:00,18.9,0.0,3,Thessaloniki
2025-03-16 20:00:00+00:00,18.2,0.0,0,Thessaloniki
2025-03-16 21:00:00+00:00,16.9,0.0,16,Thessaloniki
2025-03-16 22:00:00+00:00,15.6,0.0,99,Thessaloniki
2025-03-16 23:00:00+00:00,15.0,0.0,76,Thessaloniki
2025-03-17 00:00:00+00:00,14.1,0.0,13,Thessaloniki
2025-03-17 01:00:00+00:00,14.6,0.0,9,Thessaloniki
2025-03-17 02:00:00+00:00,13.4,0.0,0,Thessaloniki
2025-03-17 03:00:00+00:00,12.5,0.0,0,Thessaloniki
2025-03-17 04:00:00+00:00,12.2,0.0,0,Thessaloniki
2025-03-17 05:00:00+00:00,12.3,4.0,0,Thessaloniki
2025-03-17 06:00:00+00:00,14.5,105.0,0,Thessaloniki
2025-03-17 07:00:00+00:00,16.0,287.0,0,Thessaloniki
2025-03-17 08:00:00+00:00,17.0,467.0,0,Thessaloniki
2025-03-17 09:00:00+00:00,18.1,616.0,1,Thessaloniki
2025-03-17 10:00:00+00:00,19.0,709.0,12,Thessaloniki
2025-03-17 11:00:00+00:00,19.5,718.0,6,Thessaloniki
2025-03-17 12:00:00+00:00,20.0,702.0,13,Thessaloniki
2025-03-17 13:00:00+00:00,18.4,553.0,4,Thessaloniki
2025-03-17 14:00:00+00:00,19.3,462.0,1,Thessaloniki
2025-03-17 15:00:00+00:00,17.6,316.0,42,Thessaloniki
2025-03-17 16:00:00+00:00,14.3,125.0,56,Thessaloniki
2025-03-17 17:00:00+00:00,13.1,13.0,14,Thessaloniki
2025-03-17 18:00:00+00:00,12.3,0.0,60,Thessaloniki
2025-03-17 19:00:00+00:00,11.8,0.0,19,Thessaloniki
2025-03-17 20:00:00+00:00,10.9,0.0,3,Thessaloniki
2025-03-17 21:00:00+00:00,10.1,0.0,11,Thessaloniki
2025-03-17 22:00:00+00:00,9.4,0.0,8,Thessaloniki
2025-03-17 23:00:00+00:00,8.6,0.0,0,Thessaloniki
2025-03-18 00:00:00+00:00,8.0,0.0,0,Thessaloniki
2025-03-18 01:00:00+00:00,7.9,0.0,22,Thessaloniki
2025-03-18 02:00:00+00:00,7.3,0.0,19,Thessaloniki
2025-03-18 03:00:00+00:00,6.7,0.0,9,Thessaloniki
2025-03-18 04:00:00+00:00,6.3,0.0,5,Thessaloniki
2025-03-18 05:00:00+00:00,6.3,5.0,12,Thessaloniki
2025-03-18 06:00:00+00:00,7.1,113.0,55,Thessaloniki
2025-03-18 07:00:00+00:00,7.9,259.0,100,Thessaloniki
2025-03-18 08:00:00+00:00,7.7,170.0,100,Thessaloniki
2025-03-18 09:00:00+00:00,8.0,188.0,100,Thessaloniki
2025-03-18 10:00:00+00:00,7.6,146.0,100,Thessaloniki
2025-03-18 11:00:00+00:00,8.3,257.0,100,Thessaloniki
2025-03-18 12:00:00+00:00,9.8,538.0,87,Thessaloniki
2025-03-18 13:00:00+00:00,9.3,442.0,100,Thessaloniki
2025-03-18 14:00:00+00:00,9.2,249.0,100,Thessaloniki
2025-03-18 15:00:00+00:00,9.6,156.0,100,Thessaloniki
2025-03-18 16:00:00+00:00,8.1,53.0,100,Thessaloniki
2025-03-18 17:00:00+00:00,6.6,7.0,100,Thessaloniki
2025-03-18 18:00:00+00:00,5.6,0.0,100,Thessaloniki
2025-03-18 19:00:00+00:00,5.4,0.0,100,Thessaloniki
2025-03-18 20:00:00+00:00,5.4,0.0,100,Thessaloniki
2025-03-18 21:00:00+00:00,4.8,0.0,100,Thessaloniki
2025-03-18 22:00:00+00:00,4.5,0.0,98,Thessaloniki
2025-03-18 23:00:00+00:00,3.7,0.0,87,Thessaloniki
2025-03-19 00:00:00+00:00,2.9,0.0,52,Thessaloniki
2025-03-19 01:00:00+00:00,3.5,0.0,97,Thessaloniki
2025-03-19 02:00:00+00:00,3.1,0.0,99,Thessaloniki
2025-03-19 03:00:00+00:00,2.5,0.0,65,Thessaloniki
2025-03-19 04:00:00+00:00,2.0,0.0,32,Thessaloniki
2025-03-19 05:00:00+00:00,1.6,6.0,26,Thessaloniki
2025-03-19 06:00:00+00:00,2.2,112.0,20,Thessaloniki
2025-03-19 07:00:00+00:00,4.1,298.0,27,Thessaloniki
2025-03-19 08:00:00+00:00,6.1,485.0,12,Thessaloniki
2025-03-19 09:00:00+00:00,7.5,637.0,14,Thessaloniki
2025-03-19 10:00:00+00:00,8.6,693.0,58,Thessaloniki
2025-03-19 11:00:00+00:00,9.4,687.0,49,Thessaloniki
2025-03-19 12:00:00+00:00,9.8,710.0,3,Thessaloniki
2025-03-19 13:00:00+00:00,10.1,656.0,9,Thessaloniki
2025-03-19 14:00:00+00:00,10.0,530.0,0,Thessaloniki
2025-03-19 15:00:00+00:00,10.1,349.0,0,Thessaloniki
2025-03-19 16:00:00+00:00,9.5,157.0,0,Thessaloniki
2025-03-19 17:00:00+00:00,8.4,17.0,0,Thessaloniki
2025-03-19 18:00:00+00:00,7.5,0.0,0,Thessaloniki
2025-03-19 19:00:00+00:00,6.9,0.0,0,Thessaloniki
2025-03-19 20:00:00+00:00,6.4,0.0,0,Thessaloniki
2025-03-19 21:00:00+00:00,6.0,0.0,1,Thessaloniki
2025-03-19 22:00:00+00:00,5.6,0.0,10,Thessaloniki
2025-03-19 23:00:00+00:00,5.1,0.0,34,Thessaloniki
2025-03-20 00:00:00+00:00,4.7,0.0,63,Thessaloniki
2025-03-20 01:00:00+00:00,3.9,0.0,43,Thessaloniki
2025-03-20 02:00:00+00:00,3.7,0.0,64,Thessaloniki
2025-03-20 03:00:00+00:00,3.8,0.0,73,Thessaloniki
2025-03-20 04:00:00+00:00,3.3,0.0,75,Thessaloniki
2025-03-20 05:00:00+00:00,3.0,7.0,84,Thessaloniki
2025-03-20 06:00:00+00:00,4.5,95.0,93,Thessaloniki
2025-03-20 07:00:00+00:00,7.2,261.0,31,Thessaloniki
2025-03-20 08:00:00+00:00,9.3,475.0,0,Thessaloniki
2025-03-20 09:00:00+00:00,10.7,644.0,0,Thessaloniki
2025-03-20 10:00:00+00:00,11.7,743.0,0,Thessaloniki
2025-03-20 11:00:00+00:00,12.5,782.0,0,Thessaloniki
2025-03-20 12:00:00+00:00,13.0,757.0,0,Thessaloniki
2025-03-20 13:00:00+00:00,14.0,672.0,0,Thessaloniki
2025-03-20 14:00:00+00:00,13.6,532.0,0,Thessaloniki
2025-03-20 15:00:00+00:00,12.5,352.0,0,Thessaloniki
2025-03-20 16:00:00+00:00,11.2,159.0,0,Thessaloniki
2025-03-20 17:00:00+00:00,9.9,18.0,0,Thessaloniki
2025-03-20 18:00:00+00:00,9.4,0.0,0,Thessaloniki
2025-03-20 19:00:00+00:00,8.6,0.0,0,Thessaloniki
2025-03-20 20:00:00+00:00,8.0,0.0,0,Thessaloniki
2025-03-20 21:00:00+00:00,7.2,0.0,1,Thessaloniki
2025-03-20 22:00:00+00:00,6.5,0.0,21,Thessaloniki
2025-03-20 23:00:00+00:00,5.9,0.0,54,Thessaloniki
2025-03-21 00:00:00+00:00,5.5,0.0,75,Thessaloniki
2025-03-21 01:00:00+00:00,4.8,0.0,69,Thessaloniki
2025-03-21 02:00:00+00:00,4.6,0.0,81,Thessaloniki
2025-03-21 03:00:00+00:00,4.7,0.0,83,Thessaloniki
2025-03-21 04:00:00+00:00,3.9,0.0,84,Thessaloniki
2025-03-21 05:00:00+00:00,3.6,7.0,85,Thessaloniki
2025-03-21 06:00:00+00:00,5.4,101.0,14,Thessaloniki
2025-03-21 07:00:00+00:00,9.2,284.0,0,Thessaloniki
2025-03-21 08:00:00+00:00,11.6,461.0,0,Thessaloniki
2025-03-21 09:00:00+00:00,13.2,647.0,0,Thessaloniki
2025-03-21 10:00:00+00:00,14.1,749.0,0,Thessaloniki
2025-03-21 11:00:00+00:00,14.7,788.0,0,Thessaloniki
2025-03-21 12:00:00+00:00,14.9,764.0,0,Thessaloniki
2025-03-21 13:00:00+00:00,15.4,676.0,0,Thessaloniki
2025-03-21 14:00:00+00:00,15.3,535.0,0,Thessaloniki
2025-03-21 15:00:00+00:00,14.5,354.0,0,Thessaloniki
2025-03-21 16:00:00+00:00,13.5,160.0,0,Thessaloniki
2025-03-21 17:00:00+00:00,11.9,19.0,0,Thessaloniki
2025-03-21 18:00:00+00:00,10.9,0.0,0,Thessaloniki
2025-03-21 19:00:00+00:00,10.2,0.0,0,Thessaloniki
2025-03-21 20:00:00+00:00,9.3,0.0,30,Thessaloniki
2025-03-21 21:00:00+00:00,8.7,0.0,76,Thessaloniki
2025-03-21 22:00:00+00:00,8.0,0.0,100,Thessaloniki
2025-03-21 23:00:00+00:00,7.7,0.0,99,Thessaloniki
2025-03-22 00:00:00+00:00,7.0,0.0,79,Thessaloniki
2025-03-22 01:00:00+00:00,7.0,0.0,38,Thessaloniki
2025-03-22 02:00:00+00:00,6.8,0.0,65,Thessaloniki
2025-03-22 03:00:00+00:00,6.6,0.0,100,Thessaloniki
2025-03-22 04:00:00+00:00,6.2,0.0,100,Thessaloniki
2025-03-22 05:00:00+00:00,6.1,9.0,100,Thessaloniki
2025-03-22 06:00:00+00:00,8.0,96.0,100,Thessaloniki
2025-03-22 07:00:00+00:00,10.5,236.0,100,Thessaloniki
2025-03-22 08:00:00+00:00,12.9,425.0,21,Thessaloniki
2025-03-22 09:00:00+00:00,14.8,631.0,70,Thessaloniki
2025-03-22 10:00:00+00:00,15.9,729.0,100,Thessaloniki
2025-03-22 11:00:00+00:00,16.6,763.0,92,Thessaloniki
2025-03-22 12:00:00+00:00,16.8,742.0,100,Thessaloniki
2025-03-22 13:00:00+00:00,16.2,569.0,100,Thessaloniki
2025-03-22 14:00:00+00:00,15.8,408.0,87,Thessaloniki
2025-03-22 15:00:00+00:00,15.4,335.0,98,Thessaloniki
2025-03-22 16:00:00+00:00,14.3,147.0,100,Thessaloniki
2025-03-22 17:00:00+00:00,13.1,18.0,100,Thessaloniki
2025-03-22 18:00:00+00:00,12.4,0.0,98,Thessaloniki
2025-03-22 19:00:00+00:00,11.5,0.0,78,Thessaloniki
2025-03-22 20:00:00+00:00,10.6,0.0,99,Thessaloniki
2025-03-22 21:00:00+00:00,9.8,0.0,99,Thessaloniki
2025-03-22 22:00:00+00:00,9.2,0.0,99,Thessaloniki
2025-03-22 23:00:00+00:00,8.4,0.0,100,Thessaloniki
2025-03-23 00:00:00+00:00,8.2,0.0,100,Thessaloniki
2025-03-23 01:00:00+00:00,9.4,0.0,100,Thessaloniki
2025-03-23 02:00:00+00:00,9.2,0.0,100,Thessaloniki
2025-03-23 03:00:00+00:00,8.9,0.0,100,Thessaloniki
2025-03-23 04:00:00+00:00,8.7,0.0,100,Thessaloniki
2025-03-23 05:00:00+00:00,8.8,9.0,80,Thessaloniki
2025-03-23 06:00:00+00:00,10.7,126.0,99,Thessaloniki
2025-03-23 07:00:00+00:00,12.8,239.0,100,Thessaloniki
2025-03-23 08:00:00+00:00,13.8,287.0,100,Thessaloniki
2025-03-23 09:00:00+00:00,13.5,139.0,100,Thessaloniki
2025-03-23 10:00:00+00:00,14.2,201.0,100,Thessaloniki
2025-03-23 11:00:00+00:00,14.1,288.0,100,Thessaloniki
2025-03-23 12:00:00+00:00,14.3,218.0,100,Thessaloniki
2025-03-23 13:00:00+00:00,14.3,243.0,100,Thessaloniki
2025-03-23 14:00:00+00:00,14.5,163.0,100,Thessaloniki
2025-03-23 15:00:00+00:00,14.1,82.0,100,Thessaloniki
2025-03-23 16:00:00+00:00,13.9,43.0,100,Thessaloniki
2025-03-23 17:00:00+00:00,12.7,15.0,100,Thessaloniki
2025-03-23 18:00:00+00:00,11.8,0.0,99,Thessaloniki
2025-03-23 19:00:00+00:00,10.8,0.0,97,Thessaloniki
2025-03-23 20:00:00+00:00,10.0,0.0,100,Thessaloniki
2025-03-23 21:00:00+00:00,9.9,0.0,100,Thessaloniki
2025-03-23 22:00:00+00:00,9.8,0.0,100,Thessaloniki
2025-03-23 23:00:00+00:00,9.4,0.0,100,Thessaloniki
2025-03-24 00:00:00+00:00,8.9,0.0,100,Thessaloniki
2025-03-24 01:00:00+00:00,10.1,0.0,100,Thessaloniki
2025-03-24 02:00:00+00:00,9.4,0.0,100,Thessaloniki
2025-03-24 03:00:00+00:00,9.7,0.0,100,Thessaloniki
2025-03-24 04:00:00+00:00,9.6,0.0,100,Thessaloniki
2025-03-24 05:00:00+00:00,10.0,8.0,100,Thessaloniki
2025-03-24 06:00:00+00:00,11.0,62.0,100,Thessaloniki
2025-03-24 07:00:00+00:00,12.6,162.0,100,Thessaloniki
2025-03-24 08:00:00+00:00,14.3,313.0,100,Thessaloniki
2025-03-24 09:00:00+00:00,16.3,464.0,100,Thessaloniki
2025-03-24 10:00:00+00:00,17.2,438.0,100,Thessaloniki
2025-03-24 11:00:00+00:00,18.3,443.0,100,Thessaloniki
2025-03-24 12:00:00+00:00,18.1,339.0,100,Thessaloniki
2025-03-24 13:00:00+00:00,16.5,419.0,100,Thessaloniki
2025-03-24 14:00:00+00:00,16.8,322.0,100,Thessaloniki
2025-03-24 15:00:00+00:00,16.5,188.0,100,Thessaloniki
2025-03-24 16:00:00+00:00,16.2,55.0,100,Thessaloniki
2025-03-24 17:00:00+00:00,15.3,5.0,100,Thessaloniki
2025-03-24 18:00:00+00:00,14.5,0.0,100,Thessaloniki
2025-03-24 19:00:00+00:00,13.8,0.0,100,Thessaloniki
2025-03-24 20:00:00+00:00,13.4,0.0,100,Thessaloniki
2025-03-24 21:00:00+00:00,12.8,0.0,100,Thessaloniki
2025-03-24 22:00:00+00:00,12.9,0.0,93,Thessaloniki
2025-03-24 23:00:00+00:00,12.1,0.0,100,Thessaloniki
2025-03-25 00:00:00+00:00,12.1,0.0,100,Thessaloniki
2025-03-25 01:00:00+00:00,12.4,0.0,100,Thessaloniki
2025-03-25 02:00:00+00:00,12.3,0.0,100,Thessaloniki
2025-03-25 03:00:00+00:00,12.3,0.0,100,Thessaloniki
2025-03-25 04:00:00+00:00,12.3,0.0,100,Thessaloniki
2025-03-25 05:00:00+00:00,12.4,3.0,100,Thessaloniki
2025-03-25 06:00:00+00:00,12.9,28.0,100,Thessaloniki
2025-03-25 07:00:00+00:00,13.7,128.0,97,Thessaloniki
2025-03-25 08:00:00+00:00,15.4,288.0,82,Thessaloniki
2025-03-25 09:00:00+00:00,17.6,579.0,60,Thessaloniki
2025-03-25 10:00:00+00:00,18.6,644.0,100,Thessaloniki
2025-03-25 11:00:00+00:00,18.5,457.0,98,Thessaloniki
2025-03-25 12:00:00+00:00,19.3,508.0,100,Thessaloniki
2025-03-25 13:00:00+00:00,17.9,502.0,100,Thessaloniki
2025-03-25 14:00:00+00:00,15.8,139.0,100,Thessaloniki
2025-03-25 15:00:00+00:00,14.8,52.0,100,Thessaloniki
2025-03-25 16:00:00+00:00,14.9,16.0,100,Thessaloniki
2025-03-25 17:00:00+00:00,14.7,4.0,100,Thessaloniki
2025-03-25 18:00:00+00:00,14.1,0.0,100,Thessaloniki
2025-03-25 19:00:00+00:00,13.9,0.0,100,Thessaloniki
2025-03-25 20:00:00+00:00,13.7,0.0,100,Thessaloniki
2025-03-25 21:00:00+00:00,13.5,0.0,100,Thessaloniki
2025-03-25 22:00:00+00:00,13.2,0.0,100,Thessaloniki
2025-03-25 23:00:00+00:00,12.4,0.0,100,Thessaloniki
2025-03-26 00:00:00+00:00,12.3,0.0,100,Thessaloniki
2025-03-26 01:00:00+00:00,12.5,0.0,100,Thessaloniki
2025-03-26 02:00:00+00:00,12.4,0.0,99,Thessaloniki
2025-03-26 03:00:00+00:00,11.9,0.0,100,Thessaloniki
2025-03-26 04:00:00+00:00,11.3,0.0,99,Thessaloniki
2025-03-26 05:00:00+00:00,11.2,12.0,98,Thessaloniki
2025-03-26 06:00:00+00:00,13.0,133.0,100,Thessaloniki
2025-03-26 07:00:00+00:00,14.6,236.0,95,Thessaloniki
2025-03-26 08:00:00+00:00,15.8,403.0,95,Thessaloniki
2025-03-26 09:00:00+00:00,17.5,606.0,91,Thessaloniki
2025-03-26 10:00:00+00:00,18.7,684.0,100,Thessaloniki
2025-03-26 11:00:00+00:00,18.4,502.0,100,Thessaloniki
2025-03-26 12:00:00+00:00,16.7,253.0,100,Thessaloniki
2025-03-26 13:00:00+00:00,16.1,139.0,97,Thessaloniki
2025-03-26 14:00:00+00:00,17.9,349.0,97,Thessaloniki
2025-03-26 15:00:00+00:00,17.7,291.0,91,Thessaloniki
2025-03-26 16:00:00+00:00,16.3,142.0,10,Thessaloniki
2025-03-26 17:00:00+00:00,14.3,24.0,100,Thessaloniki
2025-03-26 18:00:00+00:00,13.6,0.0,100,Thessaloniki
2025-03-26 19:00:00+00:00,12.9,0.0,100,Thessaloniki
2025-03-26 20:00:00+00:00,12.9,0.0,100,Thessaloniki
2025-03-26 21:00:00+00:00,12.9,0.0,100,Thessaloniki
2025-03-26 22:00:00+00:00,12.9,0.0,100,Thessaloniki
2025-03-26 23:00:00+00:00,12.6,0.0,100,Thessaloniki
2025-03-27 00:00:00+00:00,12.3,0.0,100,Thessaloniki
2025-03-27 01:00:00+00:00,12.7,0.0,100,Thessaloniki
2025-03-27 02:00:00+00:00,12.3,0.0,100,Thessaloniki
2025-03-27 03:00:00+00:00,12.4,0.0,100,Thessaloniki
2025-03-27 04:00:00+00:00,12.4,0.0,100,Thessaloniki
2025-03-27 05:00:00+00:00,12.0,11.0,92,Thessaloniki
2025-03-27 06:00:00+00:00,13.1,105.0,100,Thessaloniki
2025-03-27 07:00:00+00:00,13.6,117.0,100,Thessaloniki
2025-03-27 08:00:00+00:00,14.2,140.0,100,Thessaloniki
2025-03-27 09:00:00+00:00,15.7,267.0,100,Thessaloniki
2025-03-27 10:00:00+00:00,17.2,328.0,100,Thessaloniki
2025-03-27 11:00:00+00:00,18.7,419.0,100,Thessaloniki
2025-03-27 12:00:00+00:00,19.0,453.0,100,Thessaloniki
2025-03-27 13:00:00+00:00,19.0,246.0,99,Thessaloniki
2025-03-27 14:00:00+00:00,18.1,223.0,100,Thessaloniki
2025-03-27 15:00:00+00:00,16.8,59.0,100,Thessaloniki
2025-03-27 16:00:00+00:00,15.9,33.0,100,Thessaloniki
2025-03-27 17:00:00+00:00,15.3,5.0,100,Thessaloniki
2025-03-27 18:00:00+00:00,14.6,0.0,100,Thessaloniki
2025-03-27 19:00:00+00:00,13.9,0.0,100,Thessaloniki
2025-03-27 20:00:00+00:00,13.4,0.0,100,Thessaloniki
2025-03-27 21:00:00+00:00,13.1,0.0,100,Thessaloniki
2025-03-27 22:00:00+00:00,12.5,0.0,100,Thessaloniki
2025-03-27 23:00:00+00:00,12.3,0.0,100,Thessaloniki
2025-03-28 00:00:00+00:00,12.5,0.0,100,Thessaloniki
2025-03-28 01:00:00+00:00,12.0,0.0,100,Thessaloniki
2025-03-28 02:00:00+00:00,12.1,0.0,100,Thessaloniki
2025-03-28 03:00:00+00:00,11.9,0.0,74,Thessaloniki
2025-03-28 04:00:00+00:00,11.6,0.0,14,Thessaloniki
2025-03-28 05:00:00+00:00,11.2,17.0,49,Thessaloniki
2025-03-28 06:00:00+00:00,12.8,135.0,91,Thessaloniki
2025-03-28 07:00:00+00:00,14.2,279.0,58,Thessaloniki
2025-03-28 08:00:00+00:00,15.4,451.0,42,Thessaloniki
2025-03-28 09:00:00+00:00,16.7,578.0,100,Thessaloniki
2025-03-28 10:00:00+00:00,17.6,697.0,27,Thessaloniki
2025-03-28 11:00:00+00:00,17.9,721.0,29,Thessaloniki
2025-03-28 12:00:00+00:00,18.1,724.0,16,Thessaloniki
2025-03-28 13:00:00+00:00,17.3,546.0,85,Thessaloniki
2025-03-28 14:00:00+00:00,17.0,427.0,56,Thessaloniki
2025-03-28 15:00:00+00:00,17.0,352.0,36,Thessaloniki
2025-03-28 16:00:00+00:00,15.6,163.0,50,Thessaloniki
2025-03-28 17:00:00+00:00,14.1,26.0,36,Thessaloniki
2025-03-28 18:00:00+00:00,13.3,0.0,4,Thessaloniki
2025-03-28 19:00:00+00:00,12.3,0.0,2,Thessaloniki
2025-03-28 20:00:00+00:00,11.9,0.0,74,Thessaloniki
2025-03-28 21:00:00+00:00,11.1,0.0,99,Thessaloniki
2025-03-28 22:00:00+00:00,10.1,0.0,96,Thessaloniki
2025-03-28 23:00:00+00:00,10.4,0.0,98,Thessaloniki
2025-03-29 00:00:00+00:00,10.6,0.0,99,Thessaloniki
2025-03-29 01:00:00+00:00,10.4,0.0,99,Thessaloniki
2025-03-29 02:00:00+00:00,10.4,0.0,96,Thessaloniki
2025-03-29 03:00:00+00:00,9.7,0.0,100,Thessaloniki
2025-03-29 04:00:00+00:00,10.0,0.0,100,Thessaloniki
2025-03-29 05:00:00+00:00,10.2,16.0,97,Thessaloniki
2025-03-29 06:00:00+00:00,11.8,129.0,82,Thessaloniki
2025-03-29 07:00:00+00:00,13.2,286.0,100,Thessaloniki
2025-03-29 08:00:00+00:00,14.0,360.0,100,Thessaloniki
