time,temperature_2m,shortwave_radiation,cloudcover
2023-07-07 03:00:00+00:00,23.7,0.0,0
2023-07-07 04:00:00+00:00,24.2,27.0,0
2023-07-07 05:00:00+00:00,27.2,168.0,0
2023-07-07 06:00:00+00:00,29.9,356.0,0
2023-07-07 07:00:00+00:00,31.9,546.0,0
2023-07-07 08:00:00+00:00,33.2,713.0,0
2023-07-07 09:00:00+00:00,34.4,845.0,21
2023-07-07 10:00:00+00:00,34.7,835.0,27
2023-07-07 11:00:00+00:00,34.9,862.0,23
2023-07-07 12:00:00+00:00,35.1,849.0,17
2023-07-07 13:00:00+00:00,36.1,739.0,23
2023-07-07 14:00:00+00:00,35.7,626.0,23
2023-07-07 15:00:00+00:00,34.2,475.0,27
2023-07-07 16:00:00+00:00,32.2,318.0,12
2023-07-07 17:00:00+00:00,30.7,154.0,11
2023-07-07 18:00:00+00:00,29.8,25.0,2
2023-07-07 19:00:00+00:00,29.2,0.0,0
2023-07-07 20:00:00+00:00,28.7,0.0,0
2023-07-07 21:00:00+00:00,27.8,0.0,0
2023-07-07 22:00:00+00:00,26.8,0.0,0
2023-07-07 23:00:00+00:00,26.1,0.0,0
2023-07-08 00:00:00+00:00,26.0,0.0,0
2023-07-08 01:00:00+00:00,26.1,0.0,0
2023-07-08 02:00:00+00:00,25.4,0.0,1
2023-07-08 03:00:00+00:00,24.6,0.0,0
2023-07-08 04:00:00+00:00,25.1,27.0,0
2023-07-08 05:00:00+00:00,27.2,164.0,9
2023-07-08 06:00:00+00:00,28.2,334.0,10
2023-07-08 07:00:00+00:00,29.4,526.0,4
2023-07-08 08:00:00+00:00,30.4,703.0,1
2023-07-08 09:00:00+00:00,31.2,846.0,0
2023-07-08 10:00:00+00:00,31.8,937.0,1
2023-07-08 11:00:00+00:00,32.2,972.0,1
2023-07-08 12:00:00+00:00,33.8,942.0,0
2023-07-08 13:00:00+00:00,34.1,827.0,30
2023-07-08 14:00:00+00:00,33.2,682.0,2
2023-07-08 15:00:00+00:00,32.8,540.0,0
2023-07-08 16:00:00+00:00,32.0,357.0,0
2023-07-08 17:00:00+00:00,30.8,168.0,0
2023-07-08 18:00:00+00:00,29.3,27.0,0
2023-07-08 19:00:00+00:00,27.9,0.0,0
2023-07-08 20:00:00+00:00,26.8,0.0,0
2023-07-08 21:00:00+00:00,26.1,0.0,0
2023-07-08 22:00:00+00:00,24.7,0.0,0
2023-07-08 23:00:00+00:00,24.1,0.0,0
2023-07-09 00:00:00+00:00,24.0,0.0,0
2023-07-09 01:00:00+00:00,24.7,0.0,0
2023-07-09 02:00:00+00:00,24.0,0.0,0
2023-07-09 03:00:00+00:00,23.2,0.0,0
2023-07-09 04:00:00+00:00,23.7,26.0,2
2023-07-09 05:00:00+00:00,25.4,163.0,6
2023-07-09 06:00:00+00:00,26.8,341.0,3
2023-07-09 07:00:00+00:00,27.9,528.0,10
2023-07-09 08:00:00+00:00,29.6,690.0,22
2023-07-09 09:00:00+00:00,31.0,776.0,36
2023-07-09 10:00:00+00:00,32.2,825.0,54
2023-07-09 11:00:00+00:00,31.6,844.0,64
2023-07-09 12:00:00+00:00,29.9,869.0,25
2023-07-09 13:00:00+00:00,30.1,831.0,21
2023-07-09 14:00:00+00:00,30.1,691.0,1
2023-07-09 15:00:00+00:00,29.6,549.0,0
2023-07-09 16:00:00+00:00,28.6,359.0,0
2023-07-09 17:00:00+00:00,27.3,168.0,0
2023-07-09 18:00:00+00:00,26.0,27.0,0
2023-07-09 19:00:00+00:00,25.3,0.0,0
2023-07-09 20:00:00+00:00,25.0,0.0,0
2023-07-09 21:00:00+00:00,24.5,0.0,0
2023-07-09 22:00:00+00:00,23.6,0.0,0
2023-07-09 23:00:00+00:00,22.7,0.0,0
2023-07-10 00:00:00+00:00,22.3,0.0,0
2023-07-10 01:00:00+00:00,22.3,0.0,0
2023-07-10 02:00:00+00:00,21.7,0.0,0
2023-07-10 03:00:00+00:00,21.4,0.0,0
2023-07-10 04:00:00+00:00,22.3,26.0,0
2023-07-10 05:00:00+00:00,25.5,166.0,0
2023-07-10 06:00:00+00:00,27.6,356.0,0
2023-07-10 07:00:00+00:00,29.3,547.0,0
2023-07-10 08:00:00+00:00,30.7,717.0,3
2023-07-10 09:00:00+00:00,32.4,845.0,38
2023-07-10 10:00:00+00:00,32.7,809.0,13
2023-07-10 11:00:00+00:00,32.9,951.0,4
2023-07-10 12:00:00+00:00,32.6,933.0,3
2023-07-10 13:00:00+00:00,32.5,778.0,51
2023-07-10 14:00:00+00:00,31.6,606.0,10
2023-07-10 15:00:00+00:00,31.3,477.0,4
2023-07-10 16:00:00+00:00,31.7,352.0,1
2023-07-10 17:00:00+00:00,31.3,168.0,0
2023-07-10 18:00:00+00:00,30.1,27.0,0
2023-07-10 19:00:00+00:00,28.7,0.0,0
2023-07-10 20:00:00+00:00,27.1,0.0,0
2023-07-10 21:00:00+00:00,25.5,0.0,0
2023-07-10 22:00:00+00:00,24.1,0.0,0
2023-07-10 23:00:00+00:00,23.4,0.0,0
2023-07-11 00:00:00+00:00,24.0,0.0,0
2023-07-11 01:00:00+00:00,24.1,0.0,0
2023-07-11 02:00:00+00:00,23.4,0.0,0
2023-07-11 03:00:00+00:00,22.7,0.0,0
2023-07-11 04:00:00+00:00,23.0,25.0,0
2023-07-11 05:00:00+00:00,26.3,166.0,0
2023-07-11 06:00:00+00:00,29.2,356.0,0
2023-07-11 07:00:00+00:00,30.8,549.0,0
2023-07-11 08:00:00+00:00,32.2,720.0,0
2023-07-11 09:00:00+00:00,33.1,852.0,0
2023-07-11 10:00:00+00:00,34.0,935.0,12
2023-07-11 11:00:00+00:00,34.8,949.0,25
2023-07-11 12:00:00+00:00,32.5,872.0,23
2023-07-11 13:00:00+00:00,32.6,633.0,36
2023-07-11 14:00:00+00:00,32.0,594.0,18
2023-07-11 15:00:00+00:00,31.8,487.0,4
2023-07-11 16:00:00+00:00,32.2,332.0,1
2023-07-11 17:00:00+00:00,30.7,164.0,0
2023-07-11 18:00:00+00:00,29.1,26.0,0
2023-07-11 19:00:00+00:00,28.2,0.0,0
2023-07-11 20:00:00+00:00,27.0,0.0,0
2023-07-11 21:00:00+00:00,25.8,0.0,0
2023-07-11 22:00:00+00:00,25.1,0.0,0
2023-07-11 23:00:00+00:00,24.6,0.0,0
2023-07-12 00:00:00+00:00,24.2,0.0,0
2023-07-12 01:00:00+00:00,24.6,0.0,0
2023-07-12 02:00:00+00:00,23.9,0.0,0
2023-07-12 03:00:00+00:00,23.2,0.0,0
2023-07-12 04:00:00+00:00,24.0,24.0,0
2023-07-12 05:00:00+00:00,26.7,164.0,0
2023-07-12 06:00:00+00:00,29.7,354.0,0
2023-07-12 07:00:00+00:00,31.6,546.0,0
2023-07-12 08:00:00+00:00,33.2,717.0,0
2023-07-12 09:00:00+00:00,34.6,849.0,0
2023-07-12 10:00:00+00:00,35.5,934.0,0
2023-07-12 11:00:00+00:00,36.0,962.0,0
2023-07-12 12:00:00+00:00,35.0,934.0,0
2023-07-12 13:00:00+00:00,34.7,847.0,0
2023-07-12 14:00:00+00:00,34.1,713.0,1
2023-07-12 15:00:00+00:00,33.5,545.0,1
2023-07-12 16:00:00+00:00,33.0,355.0,1
2023-07-12 17:00:00+00:00,32.6,166.0,1
2023-07-12 18:00:00+00:00,31.7,26.0,0
2023-07-12 19:00:00+00:00,30.7,0.0,0
2023-07-12 20:00:00+00:00,30.2,0.0,0
2023-07-12 21:00:00+00:00,28.4,0.0,0
2023-07-12 22:00:00+00:00,27.9,0.0,0
2023-07-12 23:00:00+00:00,27.4,0.0,0
2023-07-13 00:00:00+00:00,26.9,0.0,0
2023-07-13 01:00:00+00:00,27.2,0.0,0
2023-07-13 02:00:00+00:00,26.8,0.0,0
2023-07-13 03:00:00+00:00,25.6,0.0,0
2023-07-13 04:00:00+00:00,26.5,23.0,0
2023-07-13 05:00:00+00:00,29.1,161.0,0
2023-07-13 06:00:00+00:00,31.3,350.0,0
2023-07-13 07:00:00+00:00,32.9,541.0,0
2023-07-13 08:00:00+00:00,34.6,711.0,0
2023-07-13 09:00:00+00:00,36.0,844.0,0
2023-07-13 10:00:00+00:00,36.9,927.0,0
2023-07-13 11:00:00+00:00,36.7,956.0,0
2023-07-13 12:00:00+00:00,36.8,928.0,0
2023-07-13 13:00:00+00:00,36.4,845.0,0
2023-07-13 14:00:00+00:00,36.0,713.0,0
2023-07-13 15:00:00+00:00,34.7,544.0,1
2023-07-13 16:00:00+00:00,33.5,353.0,0
2023-07-13 17:00:00+00:00,32.8,165.0,0
2023-07-13 18:00:00+00:00,31.4,25.0,0
2023-07-13 19:00:00+00:00,30.6,0.0,0
2023-07-13 20:00:00+00:00,30.1,0.0,0
2023-07-13 21:00:00+00:00,29.7,0.0,0
2023-07-13 22:00:00+00:00,28.9,0.0,0
2023-07-13 23:00:00+00:00,28.4,0.0,0
2023-07-14 00:00:00+00:00,29.2,0.0,0
2023-07-14 01:00:00+00:00,28.7,0.0,0
2023-07-14 02:00:00+00:00,26.9,0.0,0
2023-07-14 03:00:00+00:00,26.3,0.0,0
2023-07-14 04:00:00+00:00,27.1,23.0,0
2023-07-14 05:00:00+00:00,29.7,161.0,0
2023-07-14 06:00:00+00:00,32.2,352.0,0
2023-07-14 07:00:00+00:00,33.7,545.0,0
2023-07-14 08:00:00+00:00,35.4,716.0,0
2023-07-14 09:00:00+00:00,37.1,849.0,0
2023-07-14 10:00:00+00:00,38.4,933.0,2
2023-07-14 11:00:00+00:00,39.0,932.0,11
2023-07-14 12:00:00+00:00,38.9,883.0,7
2023-07-14 13:00:00+00:00,38.5,770.0,28
2023-07-14 14:00:00+00:00,38.1,665.0,10
2023-07-14 15:00:00+00:00,38.0,534.0,7
2023-07-14 16:00:00+00:00,37.6,347.0,1
2023-07-14 17:00:00+00:00,36.5,165.0,1
2023-07-14 18:00:00+00:00,34.3,25.0,0
2023-07-14 19:00:00+00:00,32.5,0.0,0
2023-07-14 20:00:00+00:00,31.3,0.0,0
2023-07-14 21:00:00+00:00,30.3,0.0,0
2023-07-14 22:00:00+00:00,29.7,0.0,0
2023-07-14 23:00:00+00:00,29.0,0.0,0
2023-07-15 00:00:00+00:00,29.0,0.0,0
2023-07-15 01:00:00+00:00,29.1,0.0,0
2023-07-15 02:00:00+00:00,28.1,0.0,0
2023-07-15 03:00:00+00:00,27.2,0.0,0
2023-07-15 04:00:00+00:00,27.0,22.0,0
2023-07-15 05:00:00+00:00,30.0,159.0,0
2023-07-15 06:00:00+00:00,33.2,348.0,0
2023-07-15 07:00:00+00:00,35.2,539.0,0
2023-07-15 08:00:00+00:00,37.1,708.0,0
2023-07-15 09:00:00+00:00,38.4,841.0,0
2023-07-15 10:00:00+00:00,39.2,924.0,0
2023-07-15 11:00:00+00:00,39.6,951.0,2
2023-07-15 12:00:00+00:00,39.1,905.0,5
2023-07-15 13:00:00+00:00,38.3,764.0,21
2023-07-15 14:00:00+00:00,37.8,635.0,18
2023-07-15 15:00:00+00:00,37.2,487.0,24
2023-07-15 16:00:00+00:00,36.1,318.0,5
2023-07-15 17:00:00+00:00,34.6,154.0,0
2023-07-15 18:00:00+00:00,33.0,23.0,0
2023-07-15 19:00:00+00:00,32.2,0.0,0
2023-07-15 20:00:00+00:00,31.5,0.0,0
2023-07-15 21:00:00+00:00,30.3,0.0,0
2023-07-15 22:00:00+00:00,29.0,0.0,0
2023-07-15 23:00:00+00:00,28.1,0.0,0
2023-07-16 00:00:00+00:00,28.4,0.0,0
2023-07-16 01:00:00+00:00,28.8,0.0,0
2023-07-16 02:00:00+00:00,28.2,0.0,0
2023-07-16 03:00:00+00:00,27.4,0.0,0
2023-07-16 04:00:00+00:00,27.4,21.0,0
2023-07-16 05:00:00+00:00,29.4,154.0,0
2023-07-16 06:00:00+00:00,31.6,342.0,0
2023-07-16 07:00:00+00:00,33.1,531.0,0
2023-07-16 08:00:00+00:00,33.8,700.0,0
2023-07-16 09:00:00+00:00,35.0,833.0,0
2023-07-16 10:00:00+00:00,35.8,919.0,0
2023-07-16 11:00:00+00:00,36.2,952.0,0
2023-07-16 12:00:00+00:00,36.7,924.0,0
2023-07-16 13:00:00+00:00,36.8,834.0,0
2023-07-16 14:00:00+00:00,36.2,704.0,0
2023-07-16 15:00:00+00:00,35.4,537.0,0
2023-07-16 16:00:00+00:00,34.4,347.0,0
2023-07-16 17:00:00+00:00,33.0,160.0,0
2023-07-16 18:00:00+00:00,31.6,23.0,0
2023-07-16 19:00:00+00:00,30.5,0.0,0
2023-07-16 20:00:00+00:00,29.2,0.0,0
2023-07-16 21:00:00+00:00,28.0,0.0,0
2023-07-16 22:00:00+00:00,26.9,0.0,0
2023-07-16 23:00:00+00:00,25.6,0.0,0
2023-07-17 00:00:00+00:00,24.9,0.0,0
2023-07-17 01:00:00+00:00,25.4,0.0,0
2023-07-17 02:00:00+00:00,25.0,0.0,0
2023-07-17 03:00:00+00:00,25.2,0.0,0
2023-07-17 04:00:00+00:00,26.6,21.0,0
2023-07-17 05:00:00+00:00,28.9,159.0,0
2023-07-17 06:00:00+00:00,30.0,351.0,0
2023-07-17 07:00:00+00:00,31.7,545.0,0
2023-07-17 08:00:00+00:00,32.8,717.0,0
2023-07-17 09:00:00+00:00,34.3,850.0,0
2023-07-17 10:00:00+00:00,35.1,937.0,0
2023-07-17 11:00:00+00:00,35.5,968.0,0
2023-07-17 12:00:00+00:00,35.7,939.0,0
2023-07-17 13:00:00+00:00,35.9,857.0,0
2023-07-17 14:00:00+00:00,35.6,724.0,0
2023-07-17 15:00:00+00:00,34.8,552.0,0
2023-07-17 16:00:00+00:00,33.9,358.0,0
2023-07-17 17:00:00+00:00,32.5,165.0,0
2023-07-17 18:00:00+00:00,31.1,24.0,0
2023-07-17 19:00:00+00:00,29.9,0.0,0
2023-07-17 20:00:00+00:00,29.0,0.0,0
2023-07-17 21:00:00+00:00,28.0,0.0,0
2023-07-17 22:00:00+00:00,27.0,0.0,0
2023-07-17 23:00:00+00:00,26.2,0.0,0
2023-07-18 00:00:00+00:00,25.4,0.0,0
2023-07-18 01:00:00+00:00,26.3,0.0,0
2023-07-18 02:00:00+00:00,26.0,0.0,0
2023-07-18 03:00:00+00:00,25.8,0.0,0
2023-07-18 04:00:00+00:00,26.2,19.0,0
2023-07-18 05:00:00+00:00,28.1,152.0,0
2023-07-18 06:00:00+00:00,30.6,340.0,0
2023-07-18 07:00:00+00:00,32.4,532.0,0
2023-07-18 08:00:00+00:00,33.2,703.0,0
2023-07-18 09:00:00+00:00,34.8,836.0,0
2023-07-18 10:00:00+00:00,35.9,922.0,0
2023-07-18 11:00:00+00:00,36.4,952.0,0
2023-07-18 12:00:00+00:00,36.8,923.0,0
2023-07-18 13:00:00+00:00,37.0,837.0,0
2023-07-18 14:00:00+00:00,36.5,704.0,0
2023-07-18 15:00:00+00:00,35.9,535.0,0
2023-07-18 16:00:00+00:00,35.2,346.0,0
2023-07-18 17:00:00+00:00,34.0,158.0,0
2023-07-18 18:00:00+00:00,32.7,22.0,0
2023-07-18 19:00:00+00:00,31.4,0.0,0
2023-07-18 20:00:00+00:00,30.1,0.0,0
2023-07-18 21:00:00+00:00,28.9,0.0,0
2023-07-18 22:00:00+00:00,28.1,0.0,0
2023-07-18 23:00:00+00:00,27.5,0.0,0
2023-07-19 00:00:00+00:00,27.5,0.0,0
2023-07-19 01:00:00+00:00,27.9,0.0,0
2023-07-19 02:00:00+00:00,27.4,0.0,0
2023-07-19 03:00:00+00:00,27.0,0.0,0
2023-07-19 04:00:00+00:00,27.7,18.0,0
2023-07-19 05:00:00+00:00,29.8,147.0,0
2023-07-19 06:00:00+00:00,31.6,334.0,0
2023-07-19 07:00:00+00:00,33.3,526.0,0
2023-07-19 08:00:00+00:00,34.3,698.0,0
2023-07-19 09:00:00+00:00,35.7,833.0,0
2023-07-19 10:00:00+00:00,36.2,920.0,0
2023-07-19 11:00:00+00:00,36.9,954.0,0
2023-07-19 12:00:00+00:00,37.8,931.0,0
2023-07-19 13:00:00+00:00,37.9,839.0,9
2023-07-19 14:00:00+00:00,37.4,707.0,2
2023-07-19 15:00:00+00:00,36.8,537.0,1
2023-07-19 16:00:00+00:00,35.9,348.0,0
2023-07-19 17:00:00+00:00,34.8,159.0,0
2023-07-19 18:00:00+00:00,33.3,22.0,0
2023-07-19 19:00:00+00:00,31.7,0.0,0
2023-07-19 20:00:00+00:00,29.9,0.0,0
2023-07-19 21:00:00+00:00,28.5,0.0,0
2023-07-19 22:00:00+00:00,27.7,0.0,0
2023-07-19 23:00:00+00:00,27.0,0.0,0
2023-07-20 00:00:00+00:00,26.9,0.0,0
2023-07-20 01:00:00+00:00,27.6,0.0,0
2023-07-20 02:00:00+00:00,27.1,0.0,0
2023-07-20 03:00:00+00:00,26.6,0.0,0
2023-07-20 04:00:00+00:00,26.9,18.0,0
2023-07-20 05:00:00+00:00,29.7,149.0,0
2023-07-20 06:00:00+00:00,32.5,337.0,0
2023-07-20 07:00:00+00:00,34.1,529.0,0
2023-07-20 08:00:00+00:00,35.9,701.0,0
2023-07-20 09:00:00+00:00,37.1,835.0,0
2023-07-20 10:00:00+00:00,37.4,920.0,0
2023-07-20 11:00:00+00:00,37.9,949.0,1
2023-07-20 12:00:00+00:00,37.7,919.0,4
2023-07-20 13:00:00+00:00,37.8,815.0,9
2023-07-20 14:00:00+00:00,37.6,680.0,8
2023-07-20 15:00:00+00:00,36.4,526.0,14
2023-07-20 16:00:00+00:00,35.4,323.0,9
2023-07-20 17:00:00+00:00,33.6,147.0,5
2023-07-20 18:00:00+00:00,31.3,20.0,2
2023-07-20 19:00:00+00:00,30.4,0.0,1
2023-07-20 20:00:00+00:00,30.3,0.0,0
2023-07-20 21:00:00+00:00,29.9,0.0,0
2023-07-20 22:00:00+00:00,29.4,0.0,0
2023-07-20 23:00:00+00:00,29.1,0.0,0
2023-07-21 00:00:00+00:00,30.3,0.0,0
2023-07-21 01:00:00+00:00,31.2,0.0,0
2023-07-21 02:00:00+00:00,31.0,0.0,0
2023-07-21 03:00:00+00:00,30.8,0.0,0
2023-07-21 04:00:00+00:00,28.4,17.0,0
2023-07-21 05:00:00+00:00,30.9,147.0,0
2023-07-21 06:00:00+00:00,33.2,335.0,0
2023-07-21 07:00:00+00:00,35.0,525.0,0
2023-07-21 08:00:00+00:00,36.5,695.0,0
2023-07-21 09:00:00+00:00,37.2,828.0,2
2023-07-21 10:00:00+00:00,37.4,902.0,11
2023-07-21 11:00:00+00:00,36.9,893.0,18
2023-07-21 12:00:00+00:00,37.0,833.0,25
2023-07-21 13:00:00+00:00,37.6,709.0,26
2023-07-21 14:00:00+00:00,38.3,628.0,33
2023-07-21 15:00:00+00:00,37.4,484.0,27
2023-07-21 16:00:00+00:00,35.0,266.0,19
2023-07-21 17:00:00+00:00,33.1,138.0,17
2023-07-21 18:00:00+00:00,32.3,18.0,4
2023-07-21 19:00:00+00:00,32.0,0.0,3
2023-07-21 20:00:00+00:00,31.5,0.0,2
2023-07-21 21:00:00+00:00,30.6,0.0,1
2023-07-21 22:00:00+00:00,29.8,0.0,0
2023-07-21 23:00:00+00:00,30.1,0.0,0
2023-07-22 00:00:00+00:00,29.8,0.0,0
2023-07-22 01:00:00+00:00,29.5,0.0,0
2023-07-22 02:00:00+00:00,29.8,0.0,0
2023-07-22 03:00:00+00:00,29.3,0.0,0
2023-07-22 04:00:00+00:00,28.7,16.0,0
2023-07-22 05:00:00+00:00,30.2,144.0,0
2023-07-22 06:00:00+00:00,31.7,332.0,0
2023-07-22 07:00:00+00:00,33.2,524.0,0
2023-07-22 08:00:00+00:00,35.0,696.0,0
2023-07-22 09:00:00+00:00,36.4,832.0,1
2023-07-22 10:00:00+00:00,37.6,917.0,7
2023-07-22 11:00:00+00:00,38.0,928.0,3
2023-07-22 12:00:00+00:00,37.4,893.0,2
2023-07-22 13:00:00+00:00,37.5,820.0,6
2023-07-22 14:00:00+00:00,37.5,690.0,24
2023-07-22 15:00:00+00:00,36.3,502.0,26
2023-07-22 16:00:00+00:00,35.1,306.0,17
2023-07-22 17:00:00+00:00,34.0,146.0,1
2023-07-22 18:00:00+00:00,32.8,19.0,0
2023-07-22 19:00:00+00:00,31.7,0.0,0
2023-07-22 20:00:00+00:00,31.1,0.0,0
2023-07-22 21:00:00+00:00,31.1,0.0,0
2023-07-22 22:00:00+00:00,30.6,0.0,0
2023-07-22 23:00:00+00:00,29.5,0.0,0
2023-07-23 00:00:00+00:00,29.1,0.0,0
2023-07-23 01:00:00+00:00,29.6,0.0,0
2023-07-23 02:00:00+00:00,28.5,0.0,0
2023-07-23 03:00:00+00:00,27.8,0.0,0
2023-07-23 04:00:00+00:00,28.3,16.0,0
2023-07-23 05:00:00+00:00,31.2,145.0,0
2023-07-23 06:00:00+00:00,34.2,336.0,0
2023-07-23 07:00:00+00:00,35.8,530.0,0
2023-07-23 08:00:00+00:00,37.9,703.0,0
2023-07-23 09:00:00+00:00,40.2,837.0,0
2023-07-23 10:00:00+00:00,41.8,923.0,0
2023-07-23 11:00:00+00:00,43.4,952.0,0
2023-07-23 12:00:00+00:00,42.4,921.0,1
2023-07-23 13:00:00+00:00,40.7,827.0,2
2023-07-23 14:00:00+00:00,39.9,674.0,23
2023-07-23 15:00:00+00:00,38.3,510.0,35
2023-07-23 16:00:00+00:00,34.6,297.0,17
2023-07-23 17:00:00+00:00,33.4,132.0,2
2023-07-23 18:00:00+00:00,32.8,17.0,0
2023-07-23 19:00:00+00:00,32.5,0.0,0
2023-07-23 20:00:00+00:00,32.5,0.0,0
2023-07-23 21:00:00+00:00,32.1,0.0,0
2023-07-23 22:00:00+00:00,31.1,0.0,0
2023-07-23 23:00:00+00:00,29.6,0.0,0
2023-07-24 00:00:00+00:00,29.4,0.0,0
2023-07-24 01:00:00+00:00,28.7,0.0,0
2023-07-24 02:00:00+00:00,28.3,0.0,0
2023-07-24 03:00:00+00:00,28.8,0.0,0
2023-07-24 04:00:00+00:00,29.0,15.0,0
2023-07-24 05:00:00+00:00,30.8,143.0,0
2023-07-24 06:00:00+00:00,32.9,333.0,0
2023-07-24 07:00:00+00:00,34.7,526.0,0
2023-07-24 08:00:00+00:00,35.8,696.0,1
2023-07-24 09:00:00+00:00,36.4,822.0,5
2023-07-24 10:00:00+00:00,36.8,890.0,6
2023-07-24 11:00:00+00:00,37.1,927.0,2
2023-07-24 12:00:00+00:00,37.7,884.0,1
2023-07-24 13:00:00+00:00,37.2,831.0,2
2023-07-24 14:00:00+00:00,36.7,702.0,1
2023-07-24 15:00:00+00:00,36.3,533.0,0
2023-07-24 16:00:00+00:00,34.8,339.0,1
2023-07-24 17:00:00+00:00,32.9,148.0,0
2023-07-24 18:00:00+00:00,31.1,18.0,0
2023-07-24 19:00:00+00:00,30.2,0.0,0
2023-07-24 20:00:00+00:00,29.5,0.0,0
2023-07-24 21:00:00+00:00,29.1,0.0,0
2023-07-24 22:00:00+00:00,28.8,0.0,0
2023-07-24 23:00:00+00:00,28.2,0.0,0
2023-07-25 00:00:00+00:00,28.2,0.0,0
2023-07-25 01:00:00+00:00,28.2,0.0,0
2023-07-25 02:00:00+00:00,27.7,0.0,0
2023-07-25 03:00:00+00:00,27.1,0.0,0
2023-07-25 04:00:00+00:00,27.3,14.0,0
2023-07-25 05:00:00+00:00,29.2,138.0,0
2023-07-25 06:00:00+00:00,30.4,326.0,0
2023-07-25 07:00:00+00:00,31.8,518.0,0
2023-07-25 08:00:00+00:00,32.9,691.0,0
2023-07-25 09:00:00+00:00,34.1,827.0,0
2023-07-25 10:00:00+00:00,35.2,914.0,0
2023-07-25 11:00:00+00:00,36.2,944.0,2
2023-07-25 12:00:00+00:00,34.9,897.0,20
2023-07-25 13:00:00+00:00,34.9,768.0,21
2023-07-25 14:00:00+00:00,34.8,650.0,26
2023-07-25 15:00:00+00:00,33.6,505.0,3
2023-07-25 16:00:00+00:00,31.8,332.0,0
2023-07-25 17:00:00+00:00,30.8,147.0,1
2023-07-25 18:00:00+00:00,30.2,17.0,3
2023-07-25 19:00:00+00:00,30.1,0.0,1
2023-07-25 20:00:00+00:00,29.9,0.0,0
2023-07-25 21:00:00+00:00,29.4,0.0,0
2023-07-25 22:00:00+00:00,30.2,0.0,0
2023-07-25 23:00:00+00:00,29.8,0.0,0
2023-07-26 00:00:00+00:00,29.1,0.0,0
2023-07-26 01:00:00+00:00,29.3,0.0,0
2023-07-26 02:00:00+00:00,29.2,0.0,0
2023-07-26 03:00:00+00:00,29.4,0.0,0
2023-07-26 04:00:00+00:00,29.1,14.0,0
2023-07-26 05:00:00+00:00,29.9,140.0,0
2023-07-26 06:00:00+00:00,31.7,330.0,0
2023-07-26 07:00:00+00:00,33.4,524.0,0
2023-07-26 08:00:00+00:00,35.5,699.0,0
2023-07-26 09:00:00+00:00,37.5,833.0,0
2023-07-26 10:00:00+00:00,39.4,919.0,1
2023-07-26 11:00:00+00:00,40.7,939.0,26
2023-07-26 12:00:00+00:00,39.3,892.0,21
2023-07-26 13:00:00+00:00,38.6,698.0,63
2023-07-26 14:00:00+00:00,38.2,577.0,64
2023-07-26 15:00:00+00:00,34.2,429.0,27
2023-07-26 16:00:00+00:00,35.4,316.0,32
2023-07-26 17:00:00+00:00,34.9,135.0,5
2023-07-26 18:00:00+00:00,32.4,16.0,0
2023-07-26 19:00:00+00:00,31.2,0.0,0
2023-07-26 20:00:00+00:00,30.9,0.0,0
2023-07-26 21:00:00+00:00,30.7,0.0,1
2023-07-26 22:00:00+00:00,30.0,0.0,68
2023-07-26 23:00:00+00:00,29.9,0.0,80
2023-07-27 00:00:00+00:00,29.2,0.0,50
2023-07-27 01:00:00+00:00,30.5,0.0,2
2023-07-27 02:00:00+00:00,29.3,0.0,0
2023-07-27 03:00:00+00:00,27.5,0.0,0
2023-07-27 04:00:00+00:00,27.5,13.0,0
2023-07-27 05:00:00+00:00,29.4,138.0,0
2023-07-27 06:00:00+00:00,31.3,327.0,0
2023-07-27 07:00:00+00:00,32.6,523.0,0
2023-07-27 08:00:00+00:00,33.7,700.0,0
2023-07-27 09:00:00+00:00,34.7,840.0,0
2023-07-27 10:00:00+00:00,35.0,928.0,0
2023-07-27 11:00:00+00:00,35.1,954.0,4
2023-07-27 12:00:00+00:00,36.0,906.0,0
2023-07-27 13:00:00+00:00,36.2,836.0,0
2023-07-27 14:00:00+00:00,36.1,696.0,16
2023-07-27 15:00:00+00:00,31.8,525.0,9
2023-07-27 16:00:00+00:00,32.2,320.0,3
2023-07-27 17:00:00+00:00,31.8,140.0,9
2023-07-27 18:00:00+00:00,30.7,15.0,3
2023-07-27 19:00:00+00:00,29.9,0.0,0
2023-07-27 20:00:00+00:00,28.9,0.0,4
2023-07-27 21:00:00+00:00,27.8,0.0,11
2023-07-27 22:00:00+00:00,26.7,0.0,6
2023-07-27 23:00:00+00:00,25.8,0.0,1
2023-07-28 00:00:00+00:00,25.7,0.0,0
2023-07-28 01:00:00+00:00,25.5,0.0,0
2023-07-28 02:00:00+00:00,25.3,0.0,0
2023-07-28 03:00:00+00:00,24.8,0.0,0
2023-07-28 04:00:00+00:00,24.4,12.0,0
2023-07-28 05:00:00+00:00,25.5,132.0,0
2023-07-28 06:00:00+00:00,26.8,320.0,0
2023-07-28 07:00:00+00:00,28.2,514.0,0
2023-07-28 08:00:00+00:00,29.3,688.0,0
2023-07-28 09:00:00+00:00,30.5,825.0,1
2023-07-28 10:00:00+00:00,31.7,914.0,2
2023-07-28 11:00:00+00:00,32.3,939.0,3
2023-07-28 12:00:00+00:00,31.4,904.0,1
2023-07-28 13:00:00+00:00,31.3,818.0,4
2023-07-28 14:00:00+00:00,31.2,686.0,0
2023-07-28 15:00:00+00:00,30.8,523.0,0
